,Date,County,Place of Fatality,Deaths by County of Residence,New Positives,Patients Currently Hospitalized,Patients Newly Admitted
46836,4/28/2022,Madison,118,127,28.0,8.0,3.0
46837,4/28/2022,New York,"5,994","3,657",813.0,206.0,24.0
46838,4/28/2022,Monroe,"1,832","1,568",392.0,275.0,18.0
46839,4/28/2022,Montgomery,183,204,16.0,2.0,0.0
46840,4/28/2022,Nassau,"4,686","3,836",662.0,133.0,13.0
46841,4/28/2022,Niagara,376,578,115.0,7.0,0.0
46842,4/28/2022,Oneida,817,793,171.0,37.0,8.0
46843,4/28/2022,Onondaga,"1,288","1,060",271.0,112.0,27.0
46844,4/28/2022,Ontario,236,178,49.0,28.0,4.0
46845,4/28/2022,Orange,"1,038",953,146.0,32.0,8.0
46846,4/28/2022,Orleans,53,113,27.0,3.0,0.0
46847,4/28/2022,Oswego,115,190,72.0,11.0,1.0
46848,4/28/2022,Otsego,136,88,32.0,6.0,1.0
46849,4/28/2022,Putnam,109,122,33.0,3.0,1.0
46850,4/28/2022,Queens,"6,692","8,248",754.0,90.0,10.0
46851,4/28/2022,Rensselaer,213,252,95.0,12.0,2.0
46852,4/28/2022,Richmond,"1,390","1,416",146.0,28.0,2.0
46853,4/28/2022,Rockland,859,893,130.0,15.0,4.0
46854,4/28/2022,Saratoga,239,330,143.0,30.0,5.0
46855,4/28/2022,Schenectady,286,301,110.0,24.0,3.0
46856,4/28/2022,Schoharie,14,36,20.0,0.0,0.0
46857,4/28/2022,Schuyler,5,25,5.0,2.0,0.0
46858,4/28/2022,Seneca,38,91,14.0,~,~
46860,4/28/2022,Steuben,197,250,50.0,8.0,3.0
46861,4/28/2022,Suffolk,"4,389","4,380",602.0,99.0,26.0
46862,4/28/2022,Sullivan,96,130,31.0,4.0,2.0
46863,4/28/2022,Tioga,41,83,28.0,~,~
46864,4/28/2022,Tompkins,91,84,85.0,23.0,2.0
46865,4/28/2022,Ulster,203,363,65.0,10.0,4.0
46866,4/28/2022,Warren,208,128,42.0,10.0,3.0
46867,4/28/2022,Washington,41,113,28.0,~,~
46868,4/28/2022,Wayne,103,174,54.0,14.0,0.0
46869,4/28/2022,Westchester,"2,965","2,715",393.0,71.0,12.0
46870,4/28/2022,Wyoming,68,82,9.0,2.0,0.0
46871,4/28/2022,Yates,26,40,17.0,2.0,1.0
46872,4/29/2022,Albany,915,520,148.0,62.0,8.0
46873,4/29/2022,Allegany,94,154,9.0,2.0,0.0
46874,4/29/2022,Bronx,"4,790","5,342",286.0,50.0,6.0
46875,4/29/2022,Broome,607,517,109.0,64.0,3.0
46876,4/29/2022,Cattaraugus,221,221,32.0,5.0,1.0
46877,4/29/2022,Cayuga,116,151,17.0,10.0,1.0
46878,4/29/2022,Chautauqua,289,300,29.0,7.0,1.0
46879,4/29/2022,Chemung,298,231,50.0,11.0,0.0
46880,4/29/2022,Chenango,72,120,22.0,1.0,0.0
46881,4/29/2022,Clinton,119,88,39.0,22.0,2.0
46882,4/29/2022,Columbia,153,140,13.0,6.0,1.0
46883,4/29/2022,Cortland,102,119,20.0,6.0,2.0
46884,4/29/2022,Delaware,27,72,17.0,4.0,1.0
46885,4/29/2022,Dutchess,708,657,108.0,28.0,8.0
46886,4/29/2022,Erie,"2,949","2,627",659.0,143.0,12.0
46887,4/29/2022,Essex,39,59,25.0,2.0,1.0
46888,4/29/2022,Franklin,29,45,17.0,6.0,1.0
46889,4/29/2022,Fulton,100,169,29.0,1.0,0.0
46890,4/29/2022,Genesee,162,186,22.0,7.0,0.0
46891,4/29/2022,Greene,33,129,12.0,~,~
46892,4/29/2022,Hamilton,0,5,0.0,~,~
46893,4/29/2022,Herkimer,68,190,35.0,2.0,0.0
46894,4/29/2022,Jefferson,121,137,49.0,14.0,4.0
46895,4/29/2022,Kings,"8,030","8,870",910.0,111.0,18.0
46896,4/29/2022,Lewis,20,49,15.0,0.0,0.0
46897,4/29/2022,Livingston,80,116,20.0,7.0,0.0
46898,4/29/2022,Madison,119,127,30.0,11.0,6.0
46899,4/29/2022,New York,"5,996","3,659",674.0,200.0,22.0
46900,4/29/2022,Monroe,"1,836","1,570",363.0,280.0,30.0
46901,4/29/2022,Montgomery,183,204,21.0,1.0,0.0
46902,4/29/2022,Nassau,"4,690","3,840",683.0,128.0,9.0
46903,4/29/2022,Niagara,376,578,104.0,9.0,1.0
46904,4/29/2022,Oneida,818,795,174.0,27.0,2.0
46905,4/29/2022,Onondaga,"1,290","1,062",199.0,99.0,8.0
46906,4/29/2022,Ontario,236,178,48.0,30.0,6.0
46907,4/29/2022,Orange,"1,038",953,140.0,30.0,5.0
46908,4/29/2022,Orleans,53,113,24.0,3.0,0.0
46909,4/29/2022,Oswego,115,190,68.0,15.0,4.0
46910,4/29/2022,Otsego,136,88,22.0,8.0,3.0
46911,4/29/2022,Putnam,109,122,43.0,3.0,0.0
46912,4/29/2022,Queens,"6,693","8,249",841.0,93.0,16.0
46913,4/29/2022,Rensselaer,213,252,48.0,13.0,4.0
46914,4/29/2022,Richmond,"1,390","1,416",151.0,24.0,1.0
46915,4/29/2022,Rockland,859,893,108.0,16.0,3.0
46916,4/29/2022,Saratoga,239,330,136.0,33.0,8.0
46917,4/29/2022,Schenectady,286,301,81.0,20.0,4.0
46918,4/29/2022,Schoharie,14,36,14.0,0.0,0.0
46919,4/29/2022,Schuyler,5,25,4.0,1.0,0.0
46920,4/29/2022,Seneca,38,91,15.0,~,~
46922,4/29/2022,Steuben,197,250,46.0,8.0,1.0
46923,4/29/2022,Suffolk,"4,391","4,382",568.0,110.0,27.0
46924,4/29/2022,Sullivan,96,130,29.0,2.0,1.0
46925,4/29/2022,Tioga,41,83,28.0,~,~
46926,4/29/2022,Tompkins,91,84,71.0,22.0,2.0
46927,4/29/2022,Ulster,203,363,83.0,12.0,3.0
46928,4/29/2022,Warren,208,128,45.0,11.0,3.0
46929,4/29/2022,Washington,41,113,38.0,~,~
46930,4/29/2022,Wayne,103,174,37.0,13.0,0.0
46931,4/29/2022,Westchester,"2,965","2,715",481.0,60.0,9.0
46932,4/29/2022,Wyoming,68,84,19.0,2.0,0.0
46933,4/29/2022,Yates,26,40,7.0,0.0,0.0
46934,4/30/2022,Albany,915,520,140.0,66.0,12.0
46935,4/30/2022,Allegany,94,154,8.0,1.0,1.0
46936,4/30/2022,Bronx,"4,791","5,343",247.0,52.0,4.0
46937,4/30/2022,Broome,607,517,78.0,61.0,2.0
46938,4/30/2022,Cattaraugus,221,221,16.0,4.0,0.0
46939,4/30/2022,Cayuga,116,151,20.0,8.0,0.0
46940,4/30/2022,Chautauqua,289,300,23.0,8.0,2.0
46941,4/30/2022,Chemung,299,232,36.0,10.0,3.0
46942,4/30/2022,Chenango,72,120,18.0,1.0,0.0
46943,4/30/2022,Clinton,119,88,35.0,23.0,1.0
46944,4/30/2022,Columbia,153,140,20.0,9.0,3.0
46945,4/30/2022,Cortland,102,119,9.0,7.0,1.0
46946,4/30/2022,Delaware,27,72,8.0,4.0,0.0
46947,4/30/2022,Dutchess,708,657,81.0,27.0,3.0
46948,4/30/2022,Erie,"2,951","2,629",598.0,143.0,16.0
46949,4/30/2022,Essex,39,59,10.0,2.0,0.0
46950,4/30/2022,Franklin,29,45,13.0,5.0,1.0
46951,4/30/2022,Fulton,100,169,28.0,3.0,2.0
46952,4/30/2022,Genesee,162,186,17.0,8.0,2.0
46953,4/30/2022,Greene,33,129,12.0,~,~
46954,4/30/2022,Hamilton,0,5,0.0,~,~
46955,4/30/2022,Herkimer,68,190,16.0,3.0,1.0
46956,4/30/2022,Jefferson,121,137,39.0,15.0,2.0
46957,4/30/2022,Kings,"8,030","8,870",717.0,110.0,11.0
46958,4/30/2022,Lewis,20,49,4.0,1.0,1.0
46959,4/30/2022,Livingston,80,116,36.0,4.0,0.0
46960,4/30/2022,Madison,119,127,25.0,9.0,0.0
46961,4/30/2022,New York,"5,996","3,659",729.0,199.0,25.0
46962,4/30/2022,Monroe,"1,836","1,570",317.0,272.0,18.0
46963,4/30/2022,Montgomery,183,204,10.0,1.0,0.0
46964,4/30/2022,Nassau,"4,692","3,842",541.0,126.0,11.0
46965,4/30/2022,Niagara,376,578,110.0,8.0,1.0
46966,4/30/2022,Oneida,818,795,117.0,23.0,3.0
46967,4/30/2022,Onondaga,"1,291","1,063",177.0,91.0,11.0
46968,4/30/2022,Ontario,236,178,43.0,28.0,3.0
46969,4/30/2022,Orange,"1,038",953,145.0,33.0,9.0
46970,4/30/2022,Orleans,53,113,7.0,5.0,0.0
46971,4/30/2022,Oswego,115,190,43.0,11.0,1.0
46972,4/30/2022,Otsego,136,88,12.0,6.0,0.0
46973,4/30/2022,Putnam,109,122,32.0,5.0,2.0
46974,4/30/2022,Queens,"6,694","8,249",680.0,83.0,6.0
46975,4/30/2022,Rensselaer,214,253,149.0,16.0,3.0
46976,4/30/2022,Richmond,"1,390","1,416",142.0,28.0,4.0
46977,4/30/2022,Rockland,859,893,109.0,19.0,4.0
46978,4/30/2022,Saratoga,239,330,118.0,30.0,2.0
46979,4/30/2022,Schenectady,286,301,88.0,18.0,2.0
46980,4/30/2022,Schoharie,14,36,5.0,0.0,0.0
46981,4/30/2022,Schuyler,5,25,6.0,1.0,0.0
46982,4/30/2022,Seneca,38,91,13.0,~,~
46984,4/30/2022,Steuben,197,250,35.0,10.0,2.0
46985,4/30/2022,Suffolk,"4,393","4,385",511.0,124.0,31.0
46986,4/30/2022,Sullivan,96,130,20.0,2.0,1.0
46987,4/30/2022,Tioga,41,83,34.0,~,~
46988,4/30/2022,Tompkins,91,84,54.0,18.0,1.0
46989,4/30/2022,Ulster,203,363,49.0,8.0,0.0
46990,4/30/2022,Warren,208,128,45.0,12.0,3.0
46991,4/30/2022,Washington,41,113,21.0,~,~
46992,4/30/2022,Wayne,103,174,34.0,9.0,0.0
46993,4/30/2022,Westchester,"2,965","2,715",340.0,67.0,15.0
46994,4/30/2022,Wyoming,68,84,12.0,2.0,1.0
46995,4/30/2022,Yates,26,40,12.0,0.0,0.0
46996,5/1/2022,Albany,915,520,78.0,68.0,9.0
46997,5/1/2022,Allegany,94,154,1.0,1.0,0.0
46998,5/1/2022,Bronx,"4,791","5,344",183.0,60.0,9.0
46999,5/1/2022,Broome,607,517,43.0,61.0,2.0
47000,5/1/2022,Cattaraugus,221,221,20.0,6.0,2.0
47001,5/1/2022,Cayuga,116,151,17.0,7.0,0.0
47002,5/1/2022,Chautauqua,289,300,36.0,9.0,4.0
47003,5/1/2022,Chemung,299,232,15.0,10.0,1.0
47004,5/1/2022,Chenango,72,120,15.0,1.0,0.0
47005,5/1/2022,Clinton,119,88,28.0,26.0,0.0
47006,5/1/2022,Columbia,153,140,14.0,10.0,1.0
47007,5/1/2022,Cortland,102,119,8.0,8.0,1.0
47008,5/1/2022,Delaware,27,72,5.0,4.0,0.0
47009,5/1/2022,Dutchess,708,657,63.0,25.0,2.0
47010,5/1/2022,Erie,"2,952","2,630",382.0,150.0,14.0
47011,5/1/2022,Essex,39,59,8.0,2.0,0.0
47012,5/1/2022,Franklin,29,45,15.0,4.0,0.0
47013,5/1/2022,Fulton,100,169,12.0,3.0,0.0
47014,5/1/2022,Genesee,162,186,24.0,8.0,0.0
47015,5/1/2022,Greene,33,129,4.0,~,~
47016,5/1/2022,Hamilton,0,5,1.0,~,~
47017,5/1/2022,Herkimer,68,190,4.0,3.0,0.0
47018,5/1/2022,Jefferson,121,137,31.0,17.0,3.0
47019,5/1/2022,Kings,"8,031","8,871",503.0,112.0,11.0
47020,5/1/2022,Lewis,20,49,8.0,1.0,0.0
47021,5/1/2022,Livingston,80,116,11.0,6.0,0.0
47022,5/1/2022,Madison,119,127,6.0,9.0,1.0
47023,5/1/2022,New York,"5,998","3,660",468.0,220.0,23.0
47024,5/1/2022,Monroe,"1,838","1,572",199.0,275.0,15.0
47025,5/1/2022,Montgomery,183,204,14.0,1.0,0.0
47026,5/1/2022,Nassau,"4,692","3,842",456.0,132.0,14.0
47027,5/1/2022,Niagara,376,578,92.0,10.0,1.0
47028,5/1/2022,Oneida,818,795,67.0,23.0,4.0
47029,5/1/2022,Onondaga,"1,293","1,064",165.0,94.0,7.0
47030,5/1/2022,Ontario,236,178,25.0,30.0,4.0
47031,5/1/2022,Orange,"1,038",953,90.0,33.0,5.0
47032,5/1/2022,Orleans,53,113,9.0,5.0,0.0
47033,5/1/2022,Oswego,116,191,32.0,11.0,1.0
47034,5/1/2022,Otsego,136,88,8.0,7.0,2.0
47035,5/1/2022,Putnam,109,122,26.0,3.0,0.0
47036,5/1/2022,Queens,"6,695","8,250",705.0,83.0,15.0
47037,5/1/2022,Rensselaer,215,254,39.0,12.0,0.0
47038,5/1/2022,Richmond,"1,391","1,417",112.0,33.0,5.0
47039,5/1/2022,Rockland,859,893,70.0,24.0,6.0
47040,5/1/2022,Saratoga,239,330,85.0,29.0,5.0
47041,5/1/2022,Schenectady,287,302,70.0,18.0,1.0
47042,5/1/2022,Schoharie,14,36,11.0,0.0,0.0
47043,5/1/2022,Schuyler,5,25,0.0,1.0,0.0
47044,5/1/2022,Seneca,38,91,1.0,~,~
47046,5/1/2022,Steuben,197,250,16.0,9.0,1.0
47047,5/1/2022,Suffolk,"4,393","4,385",393.0,127.0,18.0
47048,5/1/2022,Sullivan,96,130,16.0,0.0,0.0
47049,5/1/2022,Tioga,41,83,22.0,~,~
47050,5/1/2022,Tompkins,91,84,14.0,17.0,1.0
47051,5/1/2022,Ulster,203,363,31.0,10.0,3.0
47052,5/1/2022,Warren,208,128,31.0,10.0,1.0
47053,5/1/2022,Washington,41,113,22.0,~,~
47054,5/1/2022,Wayne,103,174,16.0,8.0,0.0
47055,5/1/2022,Westchester,"2,967","2,717",251.0,71.0,12.0
47056,5/1/2022,Wyoming,68,84,5.0,1.0,0.0
47057,5/1/2022,Yates,26,40,5.0,0.0,0.0
47058,5/2/2022,Albany,915,520,120.0,73.0,10.0
47059,5/2/2022,Allegany,94,154,14.0,2.0,1.0
47060,5/2/2022,Bronx,"4,791","5,344",215.0,61.0,6.0
47061,5/2/2022,Broome,608,518,71.0,75.0,3.0
47062,5/2/2022,Cattaraugus,221,221,22.0,7.0,1.0
47063,5/2/2022,Cayuga,116,151,23.0,7.0,1.0
47064,5/2/2022,Chautauqua,290,301,30.0,10.0,1.0
47065,5/2/2022,Chemung,299,232,26.0,12.0,4.0
47066,5/2/2022,Chenango,72,120,10.0,1.0,0.0
47067,5/2/2022,Clinton,119,88,19.0,28.0,0.0
47068,5/2/2022,Columbia,153,140,17.0,12.0,2.0
47069,5/2/2022,Cortland,102,119,8.0,9.0,1.0
47070,5/2/2022,Delaware,27,72,5.0,4.0,0.0
47071,5/2/2022,Dutchess,709,658,72.0,32.0,7.0
47072,5/2/2022,Erie,"2,954","2,632",500.0,159.0,11.0
47073,5/2/2022,Essex,39,59,10.0,2.0,0.0
47074,5/2/2022,Franklin,29,45,13.0,3.0,1.0
47075,5/2/2022,Fulton,100,169,19.0,3.0,0.0
47076,5/2/2022,Genesee,162,186,24.0,7.0,0.0
47077,5/2/2022,Greene,33,129,7.0,~,~
47078,5/2/2022,Hamilton,0,5,3.0,~,~
47079,5/2/2022,Herkimer,68,190,25.0,4.0,1.0
47080,5/2/2022,Jefferson,121,137,43.0,16.0,0.0
47081,5/2/2022,Kings,"8,033","8,873",729.0,120.0,9.0
47082,5/2/2022,Lewis,20,49,8.0,1.0,0.0
47083,5/2/2022,Livingston,81,117,10.0,6.0,0.0
47084,5/2/2022,Madison,119,127,28.0,10.0,4.0
47085,5/2/2022,New York,"5,999","3,661",769.0,216.0,11.0
47086,5/2/2022,Monroe,"1,839","1,573",190.0,287.0,22.0
47087,5/2/2022,Montgomery,183,204,14.0,1.0,1.0
47088,5/2/2022,Nassau,"4,692","3,842",490.0,136.0,12.0
47089,5/2/2022,Niagara,376,578,82.0,9.0,1.0
47090,5/2/2022,Oneida,818,795,100.0,29.0,6.0
47091,5/2/2022,Onondaga,"1,294","1,065",132.0,100.0,12.0
47092,5/2/2022,Ontario,236,178,28.0,31.0,2.0
47093,5/2/2022,Orange,"1,038",953,111.0,33.0,3.0
47094,5/2/2022,Orleans,54,114,20.0,4.0,0.0
47095,5/2/2022,Oswego,116,191,28.0,12.0,1.0
47096,5/2/2022,Otsego,136,88,12.0,9.0,3.0
47097,5/2/2022,Putnam,109,122,32.0,3.0,1.0
47098,5/2/2022,Queens,"6,695","8,250",724.0,97.0,16.0
47099,5/2/2022,Rensselaer,215,254,49.0,14.0,3.0
47100,5/2/2022,Richmond,"1,391","1,417",129.0,32.0,2.0
47101,5/2/2022,Rockland,859,893,100.0,25.0,6.0
47102,5/2/2022,Saratoga,240,331,83.0,32.0,4.0
47103,5/2/2022,Schenectady,287,302,43.0,20.0,4.0
47104,5/2/2022,Schoharie,14,36,10.0,1.0,1.0
47105,5/2/2022,Schuyler,5,25,1.0,2.0,1.0
47106,5/2/2022,Seneca,38,91,8.0,~,~
47108,5/2/2022,Steuben,198,251,34.0,10.0,2.0
